x,y,dx1966,dy1966
125.0,33.0000000000003,0.028854838995002297,0.0032460874895008374
125.05,33.0000000000003,0.028936661593007784,0.0030656225324037223
125.1,33.0000000000003,0.029018956400008733,0.002887667679701167
125.15,33.0000000000003,0.02910389531599833,0.002721938181302619
125.2,33.0000000000003,0.029179834760000745,0.0025475629641036335
125.25,33.0000000000003,0.029272697756994148,0.002389345391804909
125.3,33.0000000000003,0.029363543420004135,0.002234600188103286
125.35,33.0000000000003,0.02946161803500047,0.00207544894779943
125.4,33.0000000000003,0.029580072376987232,0.0019238973899007306
125.45,33.0000000000003,0.029699650745001804,0.0017794321204007701
125.5,33.0000000000003,0.029831894905996137,0.001645226866699545
125.55,33.0000000000003,0.029984473243999332,0.0015187094461026618
125.6,33.0000000000003,0.03015734925500624,0.0014011324377989354
125.65,33.0000000000003,0.03035689671199293,0.0012938543586002993
125.7,33.0000000000003,0.03057825590400398,0.0012016247326016583
125.75,33.0000000000003,0.030819247067000788,0.0011257515370033389
125.8,33.0000000000003,0.031083236360998967,0.0010720051111050566
125.85,33.0000000000003,0.031359353668008794,0.0010501770886008899
125.9,33.0000000000003,0.031664010399993,0.001038064559800489
125.95,33.0000000000003,0.03199563527100224,0.0010814862586983054
126.0,33.0000000000003,0.032339001864997385,0.001173079947498934
126.05,33.0000000000003,0.03269540848900476,0.001343597500998328
126.1,33.0000000000003,0.0330499878180035,0.0015922328345041592
126.15,33.0000000000003,0.033378646025994385,0.0019075744338010736
126.2,33.0000000000003,0.0336533063800033,0.0023034497178002766
126.25,33.0000000000003,0.033855959833999805,0.0027555739264997214
126.3,33.0000000000003,0.03397373501600498,0.0032100488073041333
126.35,33.0000000000003,0.0340283993960071,0.0036348018965028928
126.4,33.0000000000003,0.03403026282499866,0.00408550682540465
126.45,33.0000000000003,0.03398147085100334,0.00442578365250057
126.5,33.0000000000003,0.03388969957700283,0.004852401098901282
126.55,33.0000000000003,0.033760211420997166,0.00520022662540498
126.6,33.0000000000003,0.0336257201110044,0.005546641857698376
126.65,33.0000000000003,0.03346371307598872,0.005844852224598185
126.7,33.0000000000003,0.03331335985200212,0.006070329800401453
126.75,33.0000000000003,0.033194424672998935,0.006298166564498331
126.8,33.0000000000003,0.03309914814499848,0.006491845303898458
126.85,33.0000000000003,0.03303869743000121,0.006645810610500291
126.9,33.0000000000003,0.03300973192399681,0.006835917773003075
126.95,33.0000000000003,0.033002075618000504,0.006985999204104587
127.0,33.0000000000003,0.03301824733399883,0.007397083038000574
127.05,33.0000000000003,0.03304412375500476,0.007761706917804645
127.1,33.0000000000003,0.033062223165998716,0.008019395043703526
127.15,33.0000000000003,0.03304683550099696,0.008404236409802479
127.2,33.0000000000003,0.033006216693991064,0.008812465892305
127.25,33.0000000000003,0.03293080231800616,0.009268832035900232
127.3,33.0000000000003,0.03281488256600085,0.009735289471599629
127.35,33.0000000000003,0.03266493628200351,0.010174102787004813
127.4,33.0000000000003,0.032472464230991704,0.010637193654901012
127.45,33.0000000000003,0.03224150288200178,0.011100351059404545
127.5,33.0000000000003,0.03198210495300202,0.011568230257402945
127.55,33.0000000000003,0.03168594883000253,0.01199013942050442
127.6,33.0000000000003,0.03137197991500784,0.012414028521000375
127.65,33.0000000000003,0.03104000574599297,0.012817614698299451
127.7,33.0000000000003,0.030680665679994945,0.013235307053101053
127.75,33.0000000000003,0.03030024784699492,0.01362113376580254
127.8,33.0000000000003,0.029901505050005994,0.013972782371503456
127.85,33.0000000000003,0.029489747708012715,0.014301436634099218
127.9,33.0000000000003,0.02906960195699071,0.014608637691900128
127.95,33.0000000000003,0.028640653446004194,0.014891474106200064
128.0,33.0000000000003,0.028205919480001285,0.015152063695900608
128.05,33.0000000000003,0.027773863533980148,0.015397907238600794
128.1,33.0000000000003,0.02734200544801979,0.015627114072600534
128.15,33.0000000000003,0.026912421068004733,0.015832588961998795
128.2,33.0000000000003,0.026487256877004484,0.016029282608002404
128.25,33.0000000000003,0.026069086623010662,0.016207041944802825
128.3,33.0000000000003,0.025659538883985533,0.016375250759203652
128.35,33.0000000000003,0.025265595790017414,0.01654405871239817
128.4,33.0000000000003,0.024878300129984154,0.01670961642810198
128.45,33.0000000000003,0.024502110859998538,0.01683479839419988
128.5,33.0000000000003,0.024133642993007243,0.01699026646279833
128.55,33.0000000000003,0.02377793665698391,0.017118524165503857
128.6,33.0000000000003,0.023433949233009344,0.017248254239902394
128.65,33.0000000000003,0.023100803528990355,0.017395864624901947
128.7,33.0000000000003,0.02277811740700031,0.017532658263299084
128.75,33.0000000000003,0.02246497252500035,0.01767195087860074
128.8,33.0000000000003,0.022159439222974697,0.017820189331899883
128.85,33.0000000000003,0.021855856634005022,0.017988288783804762
128.9,33.0000000000003,0.021561144608000404,0.018157065213600276
128.95,33.0000000000003,0.021268001583024443,0.01833366391370106
129.0,33.0000000000003,0.020976442722997035,0.018526177602900873
129.05,33.0000000000003,0.02068472088200224,0.018657918770699666
129.1,33.0000000000003,0.02041054873001258,0.01908577492890373
129.15,33.0000000000003,0.020128575705001595,0.019186100064501943
129.2,33.0000000000003,0.019824558001005244,0.01942275439829899
129.25,33.0000000000003,0.019520934913998644,0.019694640560501853
129.3,33.0000000000003,0.019209816469981433,0.019971806284800664
129.35,33.0000000000003,0.01888391304399306,0.02027418144049875
129.4,33.0000000000003,0.018547533716002818,0.020564485911400254
129.45,33.0000000000003,0.018200731527997505,0.02086799260250416
129.5,33.0000000000003,0.017837822885013566,0.021179301356703206
129.55,33.0000000000003,0.017460580147997007,0.02149738367700138
129.6,33.0000000000003,0.01706529518401112,0.021819034432603246
129.65,33.0000000000003,0.016661762340987707,0.022143987507000418
129.7,33.0000000000003,0.016242460269012327,0.02246991867550463
129.75,33.0000000000003,0.015813242081009093,0.022795566833600844
129.8,33.0000000000003,0.015364935576002381,0.023123331318601004
129.85,33.0000000000003,0.014906804513003635,0.023449964818802016
129.9,33.0000000000003,0.014429832443994428,0.02377494450700368
129.95,33.0000000000003,0.013941932691011516,0.024096317827101643
130.0,33.0000000000003,0.013437350278991289,0.024410578102404656
130.05,33.0000000000003,0.01291878454298967,0.024716886843599184
130.1,33.0000000000003,0.012382951476013204,0.025015002469999104
130.15,33.0000000000003,0.011833572553001659,0.02530341091170385
130.2,33.0000000000003,0.011271982923005908,0.02558171243170193
130.25,33.0000000000003,0.010695797207006308,0.02585157669719962
130.3,33.0000000000003,0.010113247074997389,0.026111343258001796
130.35,33.0000000000003,0.009518418898011305,0.02636096551420053
130.4,33.0000000000003,0.008923988969996799,0.02659923459199831
130.45,33.0000000000003,0.008317387086009376,0.02682571812830048
130.5,33.0000000000003,0.007717639728014092,0.027045083224599864
130.55,33.0000000000003,0.007114593087976573,0.027251465157903
130.6,33.0000000000003,0.006522013023015916,0.027445859891599866
130.65,33.0000000000003,0.00591818063699634,0.027629431066202415
130.7,33.0000000000003,0.005326097812002217,0.027801756564301172
130.75,33.0000000000003,0.00472129264500154,0.02796289948360453
130.8,33.0000000000003,0.004129202647987995,0.02811579240920281
130.85,33.0000000000003,0.0035231020690105197,0.028258086729898935
130.9,33.0000000000003,0.0029302226269862786,0.028390812690098244
130.950000000001,33.0000000000003,0.002322752505989456,0.02851474640860374
125.0,33.0500000000003,0.028669295778001924,0.003001340865800728
125.05,33.0500000000003,0.02875419654199618,0.0028177444758981096
125.1,33.0500000000003,0.028841119740008025,0.0026373211568966326
125.15,33.0500000000003,0.028928726562000406,0.002464060804499013
125.2,33.0500000000003,0.029008596846992418,0.0022787462760973654
125.25,33.0500000000003,0.029106334858994387,0.0021151948940953957
125.3,33.0500000000003,0.029199058357008312,0.0019542312297957665
125.35,33.0500000000003,0.029301187981999988,0.0017821253702976492
125.4,33.0500000000003,0.029425524855000162,0.0016185643284956086
125.45,33.0500000000003,0.029550352979995864,0.0014618773357000237
125.5,33.0500000000003,0.029692376677004972,0.0013096017557003847
125.55,33.0500000000003,0.029851981462002186,0.0011644639678962676
125.6,33.0500000000003,0.03003144091800891,0.0010306196412983581
125.65,33.0500000000003,0.030242610249999302,0.0009007595860950346
125.7,33.0500000000003,0.030478473317998578,0.000786252575998958
125.75,33.0500000000003,0.030737779106004837,0.0006859078300962551
125.8,33.0500000000003,0.031023903829009214,0.000603310964699233
125.85,33.0500000000003,0.03132767891300148,0.0005555172744990955
125.9,33.0500000000003,0.03166866372799859,0.0005047573763974356
125.95,33.0500000000003,0.03204603032499165,0.0005231785686987678
126.0,33.0500000000003,0.03245268285999714,0.0006012397106971434
126.05,33.0500000000003,0.03288863834700351,0.0007673978102999968
126.1,33.0500000000003,0.03334380191100195,0.0010320889528969701
126.15,33.0500000000003,0.033774618374991405,0.00138503507199772
126.2,33.0500000000003,0.034125075029990626,0.0018799673431004749
126.25,33.0500000000003,0.03435928373899344,0.0024404193449996114
126.3,33.0500000000003,0.03446055504700496,0.0029633069263965695
126.35,33.0500000000003,0.034496585764003385,0.0034577489596969713
126.4,33.0500000000003,0.034483012287992665,0.003962211601397314
126.45,33.0500000000003,0.0344108069180038,0.0043401519061987415
126.5,33.0500000000003,0.03428909259899626,0.004816220040297026
126.55,33.0500000000003,0.03411463130299808,0.005191136722096701
126.6,33.0500000000003,0.033917563405012174,0.005550475553100398
126.65,33.0500000000003,0.0337083611569966,0.005849277780697548
126.7,33.0500000000003,0.03352082429499603,0.006041776824496026
